feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
VALDEG.PWY	Treatment	L. kimchicus	0.260064001342221	0.212575262945468	201	44	0.233458347064015	0.356047987396687
HISDEG.PWY	Age.category	D15	-0.393682175472247	0.330191981375191	201	201	0.234733848268011	0.357476356713498
PHOSLIPSYN.PWY	Age.category	D15	0.0724102602578226	0.060854604931314	201	201	0.235674072657537	0.358452179124614
PWY.5022	Age.category	D15	-0.398585346568015	0.335557312407585	201	189	0.236482804386902	0.359225782805992
CALVIN.PWY	Age.category	Adult	-0.204605380028807	0.172509955938918	201	201	0.237130264757233	0.359752759080364
PWY.6992	Age.category	Adult	-0.822381486394833	0.69380950830951	201	103	0.237475965553707	0.359821178187072
PWY.5747	Treatment	L. kimchicus	0.961513362075903	0.796761207000943	201	191	0.238010961756758	0.360175880180581
PWY.6992	Treatment	L. kimchicus	0.904396564593356	0.749069996835889	201	103	0.239581331876746	0.361637899440687
PWY.922	Treatment	L. kimchicus	-0.763916816787919	0.633978261877085	201	201	0.239504165603637	0.361637899440687
ENTBACSYN.PWY	Treatment	L. kimchicus	0.902184714611876	0.750896100264078	201	183	0.240770180464163	0.362974692714866
PWY.6263	Age.category	D15	-0.59006932716243	0.502723128465097	201	178	0.242017963640179	0.363939073463937
PWY.6612	Age.category	D15	-0.275393299151668	0.234469807153936	201	201	0.241740981634582	0.363939073463937
PWY.2942	Age.category	D15	0.0636759855992416	0.0543251311700376	201	201	0.242711932726572	0.364365957216383
PWY.5910	Treatment	L. kimchicus	-0.703916121339157	0.588556998086956	201	201	0.242910638144255	0.364365957216383
PRPP.PWY	Treatment	L. kimchicus	0.402677469828093	0.337948711485229	201	201	0.243953328192294	0.364629976027714
PWY.5941	Age.category	Adult	-0.849139345760966	0.726891289337342	201	145	0.244305130137199	0.364629976027714
PWY.6182	Treatment	L. kimchicus	1.02568372824699	0.860245635507128	201	177	0.243960908635497	0.364629976027714
PWY.6545	Treatment	L. kimchicus	0.604531788325535	0.507132787633098	201	200	0.244188590075745	0.364629976027714
P162.PWY	Treatment	L. kimchicus	0.556034408579069	0.469667172523756	201	48	0.245823510748068	0.366439280654343
PWY.6895	Treatment	L. kimchicus	0.680643839483057	0.573821225174293	201	194	0.246142602613543	0.366458576279119
NONOXIPENT.PWY	Age.category	Adult	0.224570591429159	0.193167487467169	201	201	0.246541179709152	0.366596015045783
PWY.7200	Treatment	L. kimchicus	0.290400552091154	0.245817258081209	201	201	0.247630358880483	0.367722447487548
PWY.7229	Age.category	D15	0.0804265040086076	0.0693797710461262	201	201	0.247913128757269	0.367722447487548
PWY.5913	Age.category	D15	-0.311390326326498	0.269458860410514	201	201	0.249377783330337	0.36943713693863
GLYCOLYSIS.E.D	Age.category	Adult	0.452578921598193	0.392567254161724	201	200	0.250499780734903	0.369726556769024
PRPP.PWY	Age.category	D15	-0.252314184972159	0.218674276646324	201	201	0.250075738702947	0.369726556769024
PWY.6728	Age.category	D15	-0.53263037798643	0.46199770842113	201	99	0.250449097377605	0.369726556769024
REDCITCYC	Age.category	D15	-0.31403135295371	0.272785641309657	201	201	0.25119201641116	0.370291679364728
POLYAMINSYN3.PWY	Age.category	D15	-0.42626698559096	0.37142896124457	201	188	0.252641383553884	0.371513189329237
PWY.6185	Age.category	Adult	0.764409568075737	0.665980684236314	201	165	0.252589089162954	0.371513189329237
METHYLGALLATE.DEGRADATION.PWY	Age.category	Adult	0.906039913417264	0.793166066283834	201	152	0.254828279865797	0.374269265029889
P162.PWY	Age.category	D15	-0.453623869779497	0.398342953580861	201	48	0.256234878662338	0.374667592535533
P221.PWY	Age.category	D15	-0.461602174008914	0.40534376211301	201	197	0.25628452414157	0.374667592535533
PWY.6628	Treatment	L. kimchicus	0.849303292501311	0.732593321975799	201	188	0.256664516189755	0.374667592535533
PWY0.1261	Treatment	L. kimchicus	0.645699083740522	0.556768534564483	201	198	0.256470528205216	0.374667592535533
SER.GLYSYN.PWY	Age.category	Adult	0.391388350248433	0.343331404333078	201	201	0.255837463373828	0.374667592535533
NAGLIPASYN.PWY	Treatment	L. kimchicus	0.736252834550421	0.636034279286185	201	198	0.257312231824447	0.375155592562562
P164.PWY	Age.category	D15	-0.486583593794732	0.428561603185631	201	185	0.257724672481429	0.375299796788651
GALLATE.DEGRADATION.II.PWY	Age.category	Adult	0.969486190252967	0.855917079161265	201	149	0.258832998986649	0.375543151256993
PWY.5838	Age.category	Adult	0.457717978827857	0.403816805361978	201	200	0.258546262313911	0.375543151256993
PWY.6630	Treatment	L. kimchicus	0.845625240845998	0.732028701338859	201	188	0.258325538928499	0.375543151256993
P108.PWY	Age.category	D15	-0.35710046361401	0.316530665135677	201	200	0.26075617488752	0.376997346053654
PWY.7199	Age.category	Adult	-0.308990265609649	0.273828040059129	201	201	0.260648011224893	0.376997346053654
SULFATE.CYS.PWY	Age.category	D15	-0.325180560036558	0.288248680105853	201	201	0.260780119074708	0.376997346053654
HEXITOLDEGSUPER.PWY	Treatment	L. kimchicus	0.489061289000373	0.429113949058686	201	200	0.265011567779953	0.382652408483237
PWY.6641	Age.category	D15	-0.48882967677874	0.439828688770166	201	79	0.267882433563075	0.386331654186748
FOLSYN.PWY	Age.category	D15	-0.243701830342622	0.21967271768837	201	201	0.268747039528093	0.387112161630719
P341.PWY	Age.category	D15	-0.628203900605605	0.568830208401847	201	76	0.270885146583198	0.389722981322221
PWY0.1061	Age.category	Adult	-0.324368965931694	0.294865003405371	201	201	0.272774386470013	0.391969916692203
PWY.6151	Treatment	L. kimchicus	-0.322591898515809	0.288087034986979	201	201	0.273317659526452	0.392279662413865
GLYCOL.GLYOXDEG.PWY	Treatment	L. kimchicus	1.05435284061641	0.946650047111885	201	139	0.275855617551183	0.394503194992553
PWY.5531	Age.category	Adult	0.785933422974698	0.71890614777081	201	138	0.275770320548976	0.394503194992553
PWY.7159	Age.category	Adult	0.785933422974698	0.71890614777081	201	138	0.275770320548976	0.394503194992553
GALLATE.DEGRADATION.I.PWY	Age.category	Adult	0.913108176189804	0.845103709375928	201	152	0.281364766344065	0.401708993175072
PWY.5005	Treatment	L. kimchicus	1.0528299743194	0.959310347793342	201	137	0.283187924054047	0.401708993175072
PWY.5855	Treatment	L. kimchicus	0.744762100166135	0.680340102659064	201	198	0.283548243113412	0.401708993175072
PWY.5856	Treatment	L. kimchicus	0.744762100166135	0.680340102659064	201	198	0.283548243113412	0.401708993175072
PWY.5857	Treatment	L. kimchicus	0.744762100166135	0.680340102659064	201	198	0.283548243113412	0.401708993175072
PWY.6317	Age.category	D15	0.167918498814622	0.156131871378096	201	201	0.283579030269788	0.401708993175072
PWY.6708	Treatment	L. kimchicus	0.744762100166135	0.680340102659064	201	198	0.283548243113412	0.401708993175072
PWY.7315	Age.category	D15	-0.533457315446829	0.494816185549778	201	185	0.28241435705751	0.401708993175072
PWY.1861	Age.category	Adult	0.515394931077438	0.480749403135392	201	199	0.285150556772982	0.403457702668155
PWY.6629	Age.category	Adult	0.668408059864774	0.631397118487712	201	73	0.291186988106412	0.411512189803276
PRPP.PWY	Age.category	Adult	0.321703872379185	0.304332401381811	201	201	0.291895887477903	0.412027567583786
P562.PWY	Age.category	Adult	0.584643035490895	0.553681889820533	201	196	0.292454365039723	0.4123296524765
P164.PWY	Treatment	L. kimchicus	0.821846061136776	0.767626093022776	201	185	0.293814499196546	0.413642900847307
PWY.1269	Treatment	L. kimchicus	0.519123734494473	0.48488686955297	201	200	0.294179477719093	0.413642900847307
PWY.7196	Age.category	Adult	0.283305449860663	0.26943013718642	201	201	0.294422515891316	0.413642900847307
PWY.5345	Age.category	D15	-0.298500580899767	0.284372100116644	201	201	0.295281763667986	0.414363741044055
PWY.5177	Age.category	D15	-0.426166520251197	0.407099734643848	201	47	0.296511508716839	0.415602196644094
PWY.6609	Age.category	Adult	-0.276385271916955	0.264537766747345	201	201	0.297512693344298	0.415732711322614
PWY0.845	Treatment	L. kimchicus	0.776850348068307	0.731043034619335	201	172	0.297646561072247	0.415732711322614
SO4ASSIM.PWY	Age.category	D15	-0.32801688551096	0.313886953042495	201	201	0.297429948037933	0.415732711322614
PWY.841	Age.category	D15	0.189341405101176	0.18225684666128	201	201	0.300235153921334	0.418859532918224
PWY.6126	Age.category	D15	0.0746316885799653	0.0720087777094878	201	201	0.30140173307895	0.419997525605941
PWY.5104	Age.category	D15	-0.264004231660515	0.25546092276804	201	201	0.302770314744831	0.421414031104142
PENTOSE.P.PWY	Age.category	D15	-0.226669828379696	0.219819978650647	201	201	0.303842757042233	0.421709402005039
PWY.6122	Age.category	D15	0.130718545678954	0.126834639437708	201	201	0.304039443550834	0.421709402005039
PWY.6277	Age.category	D15	0.130718545678954	0.126834639437708	201	201	0.304039443550834	0.421709402005039
P125.PWY	Age.category	Adult	0.505379134806282	0.49075153260195	201	195	0.304509150125376	0.421872051736197
PWY.6123	Age.category	D15	0.127387690703574	0.123963243748913	201	201	0.305446918560536	0.422682036435794
P101.PWY	Age.category	Adult	0.577846274982142	0.563561468245158	201	187	0.306574917506087	0.423753090363495
PWY.7184	Age.category	Adult	0.314425064953618	0.308700470506257	201	201	0.309792019205556	0.427213187775404
PWY.7391	Age.category	D15	0.600815303071615	0.589890826879848	201	123	0.309761924809345	0.427213187775404
METHGLYUT.PWY	Age.category	Adult	0.696857249914076	0.6858808977893	201	118	0.311008152500508	0.428396730199204
PWY.5655	Age.category	D15	-0.58668739638957	0.580003629287532	201	142	0.313107475745256	0.430792699387438
PWY.7234	Treatment	L. kimchicus	-0.221706833320984	0.216099343207821	201	201	0.31438807058661	0.432058002861277
TRNA.CHARGING.PWY	Age.category	D15	-0.189359712360246	0.187895352795951	201	201	0.314875760649082	0.432231978780907
PWY.7376	Age.category	D15	-0.40397167095324	0.401161580706511	201	192	0.315285195751513	0.43229825809228
PWY.4361	Age.category	D15	-0.471829683613725	0.469614286403182	201	157	0.316362054286599	0.432668013806562
PWY.7184	Age.category	D15	0.222563683650133	0.221646766973319	201	201	0.316639248199288	0.432668013806562
PWY.7371	Age.category	D15	-0.501715759937518	0.499238951614831	201	177	0.316238911941447	0.432668013806562
P122.PWY	Age.category	D15	0.388099795697546	0.387185901458261	201	199	0.317503877041384	0.432861208221568
P23.PWY	Age.category	Adult	0.428842987164182	0.427527944455349	201	198	0.317191109796963	0.432861208221568
P163.PWY	Age.category	D15	-0.487482133870292	0.488397163759141	201	165	0.319539916597992	0.435141388131736
GLYCOCAT.PWY	Age.category	D15	-0.289729884252478	0.291038555015538	201	201	0.320833791306104	0.436406872947052
PWY.5861	Age.category	Adult	0.410746573673982	0.414211865493359	201	200	0.322729643943886	0.437494205889957
PWY.6121	Age.category	D15	0.124246427178292	0.125254934434245	201	201	0.322491127808453	0.437494205889957
THREOCAT.PWY	Treatment	L. kimchicus	0.650704135887794	0.645002386565365	201	80	0.32247042796609	0.437494205889957
PWY.622	Age.category	Adult	-0.419273532915192	0.423670188252647	201	65	0.323696716334352	0.438308788973099
PWY.5177	Treatment	L. kimchicus	0.484814291112087	0.484335014818905	201	47	0.324932544506219	0.438490675335593
PWY.5845	Treatment	L. kimchicus	0.767141341329588	0.7653360553295	201	175	0.325662665307721	0.438490675335593
PWY.5850	Treatment	L. kimchicus	0.767141341329588	0.7653360553295	201	175	0.325662665307721	0.438490675335593
PWY.5896	Treatment	L. kimchicus	0.767141341329588	0.7653360553295	201	175	0.325662665307721	0.438490675335593
UBISYN.PWY	Treatment	L. kimchicus	0.719385905044934	0.717285868524007	201	198	0.32495733626868	0.438490675335593
PWY.7098	Age.category	Adult	0.59849220754633	0.611646209415664	201	84	0.329109365970713	0.442633607940386
PWY.5509	Age.category	D15	-0.368645179096032	0.379521880425016	201	194	0.332688080124794	0.446944592490884
ANAGLYCOLYSIS.PWY	Age.category	D15	0.0898088983302995	0.0925801965851035	201	201	0.333258265892831	0.447208681921209
P381.PWY	Age.category	Adult	0.547081215189743	0.564812009327123	201	152	0.334060435898649	0.44728226148846
PYRIDOXSYN.PWY	Treatment	L. kimchicus	0.742384898388035	0.753792040797259	201	172	0.333743057538511	0.44728226148846
PWY.5417	Treatment	L. kimchicus	0.890327649584805	0.907191265171131	201	179	0.335433725139192	0.448118492178139
PWY.5431	Treatment	L. kimchicus	0.890327649584805	0.907191265171131	201	179	0.335433725139192	0.448118492178139
DTDPRHAMSYN.PWY	Age.category	Adult	0.345850487044955	0.358466400122114	201	201	0.335954627765625	0.448314035045098
PWY.6182	Age.category	Adult	0.633435845934263	0.660947157390912	201	177	0.33917840748712	0.452111975236173
FUCCAT.PWY	Treatment	L. kimchicus	0.914197871615814	0.943770750308159	201	151	0.340606297612817	0.452652211397018
PWY.6505	Age.category	D15	-0.527766305133455	0.552305808890194	201	134	0.340556658187171	0.452652211397018
VALDEG.PWY	Age.category	Adult	-0.300945831592102	0.315065277644585	201	44	0.340718164134263	0.452652211397018
RUMP.PWY	Age.category	Adult	0.467406200980486	0.490137979853388	201	199	0.341575430632232	0.453288016038561
PWY.5647	Age.category	D15	-0.51660395710118	0.542209447546313	201	146	0.341963342983179	0.453300245349796
PWY.5088	Age.category	D15	0.312860681999073	0.329272615716549	201	49	0.343260605764278	0.454516532190089
PWY.5840	Age.category	Adult	0.376990387325046	0.398636502855496	201	200	0.345588971443957	0.45608599649219
PWY.6338	Age.category	Adult	0.590281770121204	0.623981869733192	201	84	0.345387601499555	0.45608599649219
PWY.7097	Age.category	Adult	0.590281770121204	0.623981869733192	201	84	0.345387601499555	0.45608599649219
PWY.6588	Age.category	D15	-0.389280795677152	0.412058596691987	201	189	0.346058107939093	0.456202153307373
PWY0.162	Age.category	Adult	0.24652314846642	0.262107111215868	201	201	0.348204792591289	0.458527103115262
P42.PWY	Age.category	D15	-0.224220588510651	0.240484804422409	201	201	0.352390905309061	0.461500999622479
PWY.5897	Age.category	Adult	0.377080566543071	0.404111331723755	201	200	0.352032318923815	0.461500999622479
PWY.5898	Age.category	Adult	0.377080566543071	0.404111331723755	201	200	0.352032318923815	0.461500999622479
PWY.5899	Age.category	Adult	0.377080566543071	0.404111331723755	201	200	0.352032318923815	0.461500999622479
TRNA.CHARGING.PWY	Treatment	L. kimchicus	0.243525994695404	0.256299127421657	201	201	0.351065731352832	0.461500999622479
PENTOSE.P.PWY	Age.category	Adult	0.283861257647064	0.305666988229055	201	201	0.354322259885161	0.463434656731728
PWY.622	Age.category	D15	-0.282413462326233	0.304328817864315	201	65	0.354641725619267	0.463434656731728
PWY.5266	Treatment	L. kimchicus	0.235145933735435	0.250518709855422	201	21	0.357767811188291	0.465993547325772
PWY.5273	Treatment	L. kimchicus	0.235145933735435	0.250518709855422	201	21	0.357767811188291	0.465993547325772
PWY.7377	Age.category	D15	-0.475115147314046	0.515109671122042	201	158	0.357556642862592	0.465993547325772
GLUCUROCAT.PWY	Treatment	L. kimchicus	0.66150403413835	0.713198514497949	201	197	0.362275880176592	0.469935781249084
GLYCOL.GLYOXDEG.PWY	Age.category	D15	-0.503491580031046	0.550712959327439	201	139	0.361806157107602	0.469935781249084
PWY.6269	Age.category	D15	-0.348838501805822	0.381995610778433	201	193	0.362364850537096	0.469935781249084
PWY0.1297	Age.category	Adult	-0.281252545387412	0.307819441601377	201	201	0.362094903207527	0.469935781249084
ALL.CHORISMATE.PWY	Treatment	L. kimchicus	0.761961595878951	0.822280678473738	201	167	0.362856819150698	0.47006451571795
PWY0.1296	Age.category	Adult	-0.306628053419645	0.337192624032504	201	201	0.364379410144498	0.471526652911313
P124.PWY	Treatment	L. kimchicus	0.500279062495215	0.545358062285448	201	201	0.366796769491836	0.474142260347439
PWY.6737	Age.category	D15	-0.268087392847777	0.296877714519641	201	201	0.367725302025738	0.474829758926438
PWY.5860	Treatment	L. kimchicus	0.705103479192878	0.776649060025216	201	175	0.372576558985495	0.480058278908113
PWY.5862	Treatment	L. kimchicus	0.705103479192878	0.776649060025216	201	175	0.372576558985495	0.480058278908113
PWY.5676	Age.category	D15	-0.351490394672268	0.393622796397887	201	183	0.373064141084581	0.480169652557251
DENOVOPURINE2.PWY	Age.category	Adult	-0.215785630567171	0.242468745391638	201	201	0.37466621536938	0.480336181710073
P42.PWY	Age.category	Adult	0.297787777381951	0.334309449535832	201	201	0.374263712861364	0.480336181710073
PWY.7456	Age.category	Adult	0.617631330094067	0.694159103880824	201	84	0.374798658076197	0.480336181710073
PWY0.41	Treatment	L. kimchicus	0.422450374658207	0.467716449754848	201	196	0.37440728970855	0.480336181710073
X1CMET2.PWY	Age.category	D15	-0.190673828967333	0.215522024760212	201	201	0.377495393917858	0.483274851892702
RHAMCAT.PWY	Treatment	L. kimchicus	0.609782581493974	0.681091695696827	201	198	0.378473630144908	0.484009546243007
PWY0.1061	Age.category	D15	0.186738952347951	0.211775613750712	201	201	0.379051349909701	0.484231020108765
KETOGLUCONMET.PWY	Treatment	L. kimchicus	0.779666066046033	0.877952485055365	201	169	0.382659967707734	0.488319809537482
P122.PWY	Treatment	L. kimchicus	0.578045798393931	0.652227059564954	201	199	0.383147294556469	0.488420992102336
PWY.7228	Age.category	Adult	0.258003458685721	0.295381119950755	201	201	0.383583857983429	0.488457317027834
PWY0.166	Age.category	Adult	0.211128789114212	0.24231796175573	201	201	0.384752693502347	0.489425052202241
PWY.5005	Age.category	D15	0.513219636445472	0.590667635321816	201	137	0.386064858175275	0.490572861184506
MET.SAM.PWY	Age.category	D15	-0.199606303208309	0.230072726625346	201	201	0.386777867246382	0.49095769575177
PWY0.162	Age.category	D15	0.162967788761788	0.188197028100139	201	201	0.387656535477094	0.491551772209833
PWY.6891	Treatment	L. kimchicus	0.583772467547455	0.66604316915366	201	194	0.38893605889021	0.492652341260932
PWY.7197	Age.category	Adult	0.272080878739979	0.315598711416847	201	201	0.389782093364565	0.493202077967636
PWY.6906	Age.category	Adult	-0.42887001650243	0.499137700635801	201	56	0.391346304654061	0.494658423094944
PWY.5973	Age.category	Adult	-0.0886870045102036	0.103637476027828	201	201	0.393302253795986	0.496606326786704
PWY.6125	Age.category	Adult	0.237654089546297	0.278959477614084	201	201	0.395391576699817	0.498718353329484
CHLOROPHYLL.SYN	Age.category	D15	-0.452221726474849	0.533114930048032	201	117	0.397408541347011	0.500734762097234
PWY.6944	Age.category	D15	-0.397369997965486	0.468885036675753	201	67	0.397842320775969	0.50075421447827
PWY.7199	Age.category	D15	0.166440458561287	0.196722677440845	201	201	0.398619454789511	0.501205343889752
PWY.7210	Age.category	D15	0.418332054376065	0.495110433995685	201	62	0.399275438735268	0.501480876359002
PWY.7663	Age.category	Adult	-0.0964806331294156	0.114280410730549	201	201	0.39967648792522	0.501480876359002
PWY.7198	Age.category	D15	0.438816124058949	0.524586546916649	201	62	0.403985743167148	0.506356999550865
PWY.5505	Age.category	D15	-0.333290915613264	0.400399750453262	201	195	0.406308504893955	0.508735648910109
PWY.5420	Age.category	D15	-0.411482548616968	0.495180313695274	201	179	0.407085447966344	0.509175842440663
FUC.RHAMCAT.PWY	Treatment	L. kimchicus	0.883596103565829	1.05023346129692	201	142	0.407735212716216	0.509456210460658
GALACT.GLUCUROCAT.PWY	Treatment	L. kimchicus	0.712128308025497	0.849007249000142	201	191	0.409173009299286	0.510719595548744
PWY.7391	Age.category	Adult	0.675991762099036	0.822808386866962	201	123	0.412405781858444	0.514218459254747
PWY.6478	Age.category	Adult	-0.503109395897186	0.613493257484944	201	177	0.413270220033951	0.51476009717028
PWY.6317	Treatment	L. kimchicus	-0.207566095256518	0.249822239065243	201	201	0.413829025266797	0.514920315222823
THISYN.PWY	Age.category	D15	-0.302496463893854	0.36998508449003	201	194	0.414689554051226	0.515455240082365
PWY.5028	Treatment	L. kimchicus	0.633977392136036	0.773423229929137	201	175	0.419973630324432	0.521481779562599
PWY.7196	Treatment	L. kimchicus	0.199297767658684	0.243993664329375	201	201	0.421352127845331	0.52265129225996
PWY.6892	Age.category	D15	-0.350071758586869	0.434998936187609	201	194	0.422032536269369	0.52295336015987
ARGSYNBSUB.PWY	Age.category	Adult	0.258744525972883	0.32283987199716	201	201	0.423930585818488	0.523913329562882
CRNFORCAT.PWY	Age.category	Adult	0.535287004748804	0.668791844721252	201	164	0.424558003071007	0.523913329562882
HOMOSER.METSYN.PWY	Age.category	D15	-0.203135613021564	0.253655226431134	201	201	0.424286136895543	0.523913329562882
PWY.7237	Age.category	Adult	0.454147157658384	0.567308731627119	201	196	0.424481044212618	0.523913329562882
PWY.7254	Age.category	D15	-0.222390432821186	0.278253206734212	201	201	0.425220613943596	0.524190602358893
GOLPDLCAT.PWY	Age.category	Adult	0.446974196503173	0.562130449804997	201	172	0.427591300775007	0.524333712651308
PWY.5507	Age.category	Adult	0.550635023871017	0.693375583664319	201	140	0.428161505539505	0.524333712651308
PWY.5838	Age.category	D15	-0.231036204579894	0.290729484790818	201	200	0.427852424027935	0.524333712651308
PWY.7220	Age.category	D15	0.0654245382273385	0.0821747265469577	201	201	0.426981209385667	0.524333712651308
PWY.7222	Age.category	D15	0.0654245382273385	0.0821747265469577	201	201	0.426981209385667	0.524333712651308
PWY.7315	Age.category	Adult	0.546879325060407	0.688999630251983	201	185	0.428402983268989	0.524333712651308
PWY.7527	Age.category	D15	-0.456881915504161	0.573756478837832	201	156	0.426895452441042	0.524333712651308
P161.PWY	Treatment	L. kimchicus	-0.2317447737189	0.288527828482303	201	201	0.429354104620047	0.524425370643058
PWY.6210	Age.category	D15	-0.42627377971024	0.537678632171459	201	127	0.428917559793533	0.524425370643058
PWY.5747	Age.category	Adult	0.451519378981276	0.570986652846332	201	191	0.43013398353515	0.524842383579586
PWY.7255	Age.category	Adult	-0.446429852884981	0.568556738766392	201	193	0.433387793495412	0.528274123028521
PWY.7377	Age.category	Adult	0.558499951544774	0.717156316357787	201	158	0.437139531282749	0.532305207472482
PWY.5181	Treatment	L. kimchicus	0.60762900271075	0.776644945283615	201	172	0.440317824920059	0.535332700747668
PWY490.3	Age.category	Adult	0.48887874582499	0.632400343104498	201	180	0.440520225761447	0.535332700747668
PWY.7391	Treatment	L. kimchicus	0.600733252553076	0.773819689746374	201	123	0.444931232303084	0.540144711021087
PWY.5837	Age.category	Adult	0.346709166540873	0.454379798475481	201	200	0.446457523210337	0.54077611341033
PWY.6125	Age.category	D15	0.152785330903683	0.200400421330303	201	201	0.446806663460999	0.54077611341033
RHAMCAT.PWY	Age.category	D15	-0.282908554801062	0.371023831171949	201	198	0.446753259267382	0.54077611341033
GALACTARDEG.PWY	Treatment	L. kimchicus	0.647800298870591	0.841055100882831	201	165	0.448447861615335	0.541667094201369
GLUCARGALACTSUPER.PWY	Treatment	L. kimchicus	0.647800298870591	0.841055100882831	201	165	0.448447861615335	0.541667094201369
ARGORNPROST.PWY	Age.category	Adult	-0.288294497768869	0.382487893982747	201	201	0.451998868575945	0.544856642180671
PWY.6713	Age.category	Adult	-0.250227175989682	0.331731507278111	201	25	0.451611170771976	0.544856642180671
THRESYN.PWY	Age.category	Adult	-0.181262526722942	0.240799032039383	201	201	0.452567299691455	0.544993015825626
CODH.PWY	Age.category	D15	-0.37666816020602	0.501513571588499	201	94	0.453571606972381	0.545105636090302
PWY.7315	Treatment	L. kimchicus	0.568586118759977	0.746810573150144	201	185	0.45356723659939	0.545105636090302
PWY.6396	Age.category	D15	-0.298386533910914	0.401296472194201	201	193	0.458116315217353	0.550015275140594
PWY.6876	Age.category	D15	-0.352783949284991	0.475244031361141	201	177	0.458857215794751	0.550352792892101
PWY0.1241	Treatment	L. kimchicus	0.478990497574955	0.638007166791166	201	195	0.459360719249143	0.550405186127351
PWY.5677	Age.category	D15	-0.322197488740915	0.435795893744449	201	65	0.460631431599411	0.551375823624496
COBALSYN.PWY	Age.category	D15	-0.24792335620458	0.336166434331899	201	201	0.461785204050434	0.551786256527479
GLYCOGENSYNTH.PWY	Age.category	Adult	0.276428970785729	0.375287507461032	201	201	0.462357239178832	0.551786256527479
PWY.5863	Age.category	Adult	0.330689012873965	0.448889720896317	201	200	0.462291841528493	0.551786256527479
P461.PWY	Age.category	D15	-0.239704468915361	0.329059603708787	201	200	0.467275622963552	0.55710051861292
PWY.6174	Age.category	D15	-0.22081649381292	0.303464849581708	201	46	0.467745154787523	0.557105423164841
NONOXIPENT.PWY	Age.category	D15	-0.100693032383445	0.138798136749214	201	201	0.469092964629155	0.55730167586586
PWY.7400	Age.category	Adult	0.225835240511821	0.311430969708271	201	201	0.469306674413356	0.55730167586586
TEICHOICACID.PWY	Age.category	Adult	0.404282976180675	0.557291909917502	201	197	0.469130992354472	0.55730167586586
PWY0.42	Age.category	Adult	0.402244698517759	0.556693552018018	201	191	0.470901354705553	0.558641151221553
PWY.5097	Age.category	D15	0.0440244426915529	0.0611408080992513	201	201	0.472438016185373	0.559909213241477
PWY490.3	Age.category	D15	-0.326847245575727	0.455119642929527	201	180	0.473592812065093	0.560722646925733
PWY.6700	Treatment	L. kimchicus	-0.260777491525199	0.359287584175732	201	201	0.474834675104702	0.561637456620878
PWY.7242	Treatment	L. kimchicus	0.372439774521477	0.517018445391307	201	200	0.477716427438241	0.564488216824851
PWY.6163	Age.category	Adult	-0.196196788269438	0.276910490870029	201	201	0.479526987133191	0.565511136550177
PWY.7228	Age.category	D15	0.150428133953934	0.212226860830734	201	201	0.479349805746833	0.565511136550177
ARGSYN.PWY	Age.category	Adult	0.218604081064004	0.309968106043351	201	201	0.481574678988465	0.56736701845393
P241.PWY	Age.category	D15	-0.269522733149389	0.38375521516778	201	73	0.483364558870058	0.56891580822759
OANTIGEN.PWY	Age.category	Adult	0.211931003678873	0.30491447697689	201	201	0.487926684836494	0.573486367703079
PWY.6507	Treatment	L. kimchicus	-0.382598075985476	0.543809138134565	201	201	0.48820602229694	0.573486367703079
P124.PWY	Age.category	Adult	-0.315735035098798	0.457922585399819	201	201	0.491403467762496	0.57611160716132
PWY.7200	Age.category	Adult	0.185756190431651	0.269373334723634	201	201	0.49132981403987	0.57611160716132
GLYCOGENSYNTH.PWY	Treatment	L. kimchicus	0.369159883956638	0.538407491855491	201	201	0.498981812161315	0.584151102503065
PWY.7090	Age.category	D15	-0.360877993151881	0.533027288561683	201	97	0.499236907151742	0.584151102503065
GLUCARDEG.PWY	Treatment	L. kimchicus	0.557022910545687	0.818560266173478	201	171	0.50263874873966	0.586884154374662
LACTOSECAT.PWY	Age.category	Adult	0.426910481118762	0.635464464385561	201	191	0.502581377850383	0.586884154374662
PWY.5531	Age.category	D15	-0.346914047732239	0.517559707575293	201	138	0.503533856760884	0.586884154374662
PWY.7159	Age.category	D15	-0.346914047732239	0.517559707575293	201	138	0.503533856760884	0.586884154374662
PWY.722	Treatment	L. kimchicus	0.567589583564148	0.847649640043028	201	113	0.509591139016667	0.593231868950823
PWY.7616	Age.category	Adult	-0.436949668575707	0.661842670747105	201	191	0.509971255764743	0.593231868950823
PWY0.1298	Age.category	Adult	-0.215515398470159	0.329204744368493	201	201	0.513525438635266	0.596786359268363
NONOXIPENT.PWY	Treatment	L. kimchicus	0.145127869465241	0.219685298220688	201	201	0.5140259483694	0.596788613189304
METHGLYUT.PWY	Treatment	L. kimchicus	0.547922806603611	0.831514380610825	201	118	0.515912847422191	0.597819630556014
PWY.6906	Treatment	L. kimchicus	0.279351923334923	0.423743746371623	201	56	0.515873941054515	0.597819630556014
COMPLETE.ARO.PWY	Age.category	Adult	-0.179397732470762	0.27816422979948	201	201	0.5197791407418	0.601717245133399
PWY.7197	Age.category	D15	0.145992424590052	0.226792911363281	201	201	0.520564071702114	0.60204366553375
PWY.6339	Age.category	D15	0.248515081128149	0.389271871396625	201	66	0.523976269390072	0.604821209700981
PWY.7456	Treatment	L. kimchicus	0.537772500007613	0.832927371855277	201	84	0.523968034794685	0.604821209700981
